iter	Passed	Remaining
334	27180	784188
335	27261	784084
336	27336	783843
337	27420	783840
338	27509	783980
339	27585	783753
340	27657	783426
341	27728	783045
342	27804	782821
343	27886	782780
344	27961	782526
345	28036	782258
346	28127	782450
347	28211	782472
348	28286	782203
349	28360	781937
350	28443	781911
351	28521	781743
352	28601	781645
353	28687	781689
354	28764	781496
355	28842	781336
356	28917	781101
357	28992	780846
358	29073	780770
359	29160	780842
360	29243	780828
361	29316	780523
362	29391	780289
363	29467	780084
364	29543	779875
365	29618	779620
366	29697	779499
367	29773	779287
368	29858	779325
369	29949	779505
370	30024	779248
371	30100	779058
372	30186	779110
373	30267	779015
374	30348	778945
375	30418	778596
376	30505	778658
377	30580	778438
378	30653	778154
379	30730	777962
380	30800	777600
381	30876	777415
382	30955	777275
383	31023	776888
384	31097	776633
385	31174	776451
386	31246	776165
387	31322	775967
388	31399	775780
389	31484	775803
390	31559	775590
391	31640	775510
392	31716	775329
393	31796	775228
394	31871	774999
395	31959	775098
396	32032	774837
397	32109	774660
398	32186	774497
399	32280	774730
400	32362	774672
401	32437	774458
402	32514	774296
403	32605	774464
404	32686	774396
405	32767	774318
406	32847	774209
407	32919	773919
408	33005	773966
409	33083	773833
410	33168	773845
411	33265	774150
412	33340	773928
413	33417	773765
414	33494	773610
415	33574	773511
416	33650	773317
417	33729	773187
418	33811	773155
419	33882	772848
420	33961	772727
421	34034	772480
422	34109	772264
423	34185	772083
424	34269	772066
425	34353	772063
426	34436	772034
427	34517	771968
428	34592	771752
429	34671	771633
430	34741	771321
431	34818	771161
432	34899	771087
433	34971	770829
434	35044	770582
435	35120	770388
436	35194	770178
437	35274	770069
438	35357	770051
439	35438	769973
440	35520	769938
441	35603	769914
442	35686	769875
443	35761	769668
444	35841	769574
445	35921	769497
446	36007	769529
447	36087	769444
448	36169	769391
449	36245	769209
450	36331	769249
451	36404	769005
452	36482	768867
453	36558	768688
454	36634	768518
455	36712	768384
456	36783	768101
457	36860	767962
458	36936	767774
459	37012	767617
460	37096	767593
461	37172	767433
462	37255	767397
463	37344	767492
464	37424	767402
465	37501	767247
466	37575	767038
467	37652	766880
468	37728	766726
469	37807	766603
470	37891	766592
471	37968	766441
472	38052	766439
473	38123	766178
474	38199	766001
475	38269	765705
476	38337	765388
477	38427	765499
478	38509	765452
479	38586	765292
480	38681	765504
481	38756	765315
482	38830	765110
483	38909	765013
484	38984	764813
485	39062	764699
486	39138	764531
487	39215	764379
488	39288	764156
489	39365	764016
490	39454	764099
491	39532	763970
492	39610	763855
493	39694	763842
494	39779	763849
495	39856	763697
496	39929	763479
497	40008	763379
498	40091	763341
499	40184	763509
500	40266	763461
501	40337	763205
502	40427	763305
503	40518	763428
504	40601	763385
505	40685	763372
506	40759	763177
507	40842	763138
508	40929	763190
509	41007	763054
510	41083	762906
511	41159	762731
512	41239	762647
513	41315	762484
514	41397	762442
515	41494	762660
516	41566	762424
517	41640	762221
518	41712	761999
519	41789	761851
520	41861	761616
521	41940	761523
522	42020	761436
523	42105	761429
524	42188	761393
525	42263	761220
526	42343	761137
527	42415	760910
528	42519	761244
529	42596	761115
530	42677	761036
531	42751	760844
532	42825	760647
533	42909	760635
534	42986	760496
535	43081	760671
536	43161	760590
537	43237	760427
538	43311	760247
539	43393	760182
540	43471	760074
541	43559	760124
542	43630	759869
543	43702	759648
544	43784	759599
545	43870	759618
546	43950	759537
547	44031	759456
548	44117	759471
549	44193	759327
550	44270	759188
551	44344	758993
552	44419	758827
553	44498	758731
554	44584	758740
555	44663	758638
556	44739	758477
557	44820	758417
558	44901	758350
559	44979	758227
560	45068	758295
561	45153	758282
562	45226	758083
563	45302	757929
564	45384	757885
565	45459	757712
566	45538	757614
567	45622	757595
568	45691	757330
569	45763	757111
570	45846	757073
571	45930	757042
572	46011	756982
573	46089	756865
574	46189	757098
575	46280	757205
576	46361	757130
577	46441	757041
578	46523	756997
579	46619	757171
580	46706	757193
581	46790	757173
582	46872	757114
583	46952	757025
584	47030	756915
585	47134	757214
586	47215	757137
587	47292	756997
588	47386	757131
589	47464	757018
590	47541	756877
591	47631	756959
592	47708	756820
593	47792	756789
594	47874	756739
595	47959	756723
596	48034	756565
597	48112	756438
598	48186	756255
599	48269	756217
600	48350	756147
601	48426	756007
602	48502	755850
603	48588	755861
604	48681	755966
605	48758	755835
606	48839	755762
607	48913	755586
608	48990	755448
609	49062	755244
610	49140	755126
611	49219	755016
612	49295	754870
613	49371	754732
614	49448	754584
615	49520	754376
616	49596	754242
617	49674	754126
618	49765	754198
619	49841	754059
620	49916	753885
621	49988	753680
622	50065	753556
623	50145	753473
624	50228	753423
625	50319	753508
626	50396	753368
627	50482	753375
628	50566	753353
629	50645	753257
630	50722	753117
631	50811	753170
632	50897	753177
633	50979	753113
634	51061	753061
635	51139	752940
636	51218	752833
637	51297	752743
638	51377	752649
639	51453	752505
640	51529	752368
641	51617	752396
642	51694	752260
643	51779	752253
644	51851	752048
645	51926	751884
646	52002	751746
647	52091	751784
648	52165	751619
649	52246	751539
650	52328	751482
651	52398	751254
652	52483	751240
653	52552	751003
654	52630	750890
655	52702	750690
656	52805	750930
657	52882	750805
658	52961	750708
659	53041	750617
660	53120	750512
661	53200	750428
662	53276	750297
663	53355	750187
664	53429	750018
665	53507	749909
666	53587	749826
667	53662	749665
668	53736	749500
669	53815	749396
670	54030	751197
671	54108	751076
672	54190	751014
673	54272	750958
674	54355	750917
675	54435	750817
676	54519	750791
677	54599	750697
678	54675	750554
679	54753	750445
680	54832	750343
681	54913	750273
682	55020	750544
683	55095	750399
684	55177	750329
685	55257	750241
686	55336	750142
687	55414	750033
688	55488	749859
689	55560	749658
690	55632	749469
691	55704	749268
692	55785	749198
693	55865	749111
694	55946	749036
695	56040	749136
696	56125	749121
697	56206	749049
698	56283	748922
699	56360	748788
700	56435	748637
701	56513	748519
702	56595	748462
703	56681	748456
704	56757	748318
705	56838	748236
706	56919	748166
707	57003	748132
708	57102	748292
709	57183	748212
710	57258	748061
711	57335	747935
712	57408	747758
713	57491	747709
714	57571	747629
715	57656	747602
716	57735	747497
717	57813	747388
718	57898	747359
719	57976	747257
720	58055	747154
721	58151	747271
722	58221	747053
723	58300	746951
724	58378	746839
725	58454	746699
726	58538	746665
727	58610	746482
728	58684	746310
729	58766	746254
730	58834	746008
731	58916	745956
732	58989	745779
733	59065	745646
734	59138	745468
735	59241	745670
736	59319	745562
737	59396	745440
738	59488	745497
739	59560	745305
740	59637	745184
741	59707	744976
742	59784	744855
743	59860	744714
744	59939	744617
745	60020	744546
746	60101	744471
747	60171	744260
748	60278	744513
749	60354	744372
750	60436	744312
751	60512	744179
752	60585	743998
753	60667	743936
754	60737	743738
755	60816	743634
756	60903	743628
757	60984	743564
758	61066	743500
759	61140	743344
760	61228	743353
761	61340	743651
762	61420	743568
763	61487	743323
764	61563	743184
765	61644	743115
766	61725	743037
767	61807	742980
768	61886	742880
769	61966	742795
770	62041	742645
771	62121	742565
772	62200	742463
773	62279	742370
774	62392	742669
775	62471	742568
776	62548	742457
777	62620	742270
778	62697	742149
779	62790	742211
780	62871	742142
781	62946	741999
782	63024	741880
783	63096	741711
784	63171	741564
785	63248	741435
786	63330	741380
787	63457	741842
788	63533	741710
789	63608	741558
790	63684	741428
791	63756	741245
792	63828	741075
793	63904	740938
794	63979	740798
795	64057	740688
796	64131	740527
797	64210	740437
798	64288	740325
799	64367	740225
800	64485	740577
801	64561	740441
802	64643	740384
803	64729	740366
804	64809	740278
805	64887	740166
806	64964	740049
807	65039	739899
808	65124	739881
809	65200	739748
810	65281	739664
811	65358	739552
812	65432	739389
813	65547	739703
814	65629	739643
815	65703	739488
816	65776	739325
817	65876	739459
818	65959	739409
819	66042	739351
820	66126	739306
821	66205	739208
822	66278	739046
823	66354	738917
824	66431	738801
825	66507	738665
826	66603	738761
827	66676	738594
828	66760	738549
829	66839	738455
830	66935	738547
831	67026	738581
832	67117	738617
833	67201	738570
834	67280	738474
835	67359	738380
836	67444	738346
837	67562	738676
838	67661	738788
839	67751	738811
840	67839	738816
841	67933	738873
842	68015	738807
843	68110	738881
844	68201	738916
845	68303	739065
846	68382	738969
847	68453	738776
848	68536	738725
849	68621	738693
850	68700	738586
851	68779	738486
852	68860	738409
853	68947	738403
854	69031	738356
855	69122	738382
856	69205	738322
857	69296	738358
858	69387	738381
859	69474	738373
860	69553	738264
861	69631	738160
862	69760	738587
863	69844	738542
864	69937	738583
865	70020	738532
866	70102	738457
867	70186	738415
868	70272	738390
869	70356	738338
870	70442	738315
871	70542	738429
872	70628	738402
873	70712	738350
874	70897	739362
875	70989	739397
876	71075	739362
877	71164	739362
878	71249	739320
879	71335	739292
880	71438	739439
881	71520	739369
882	71604	739319
883	71690	739287
884	71782	739314
885	71877	739379
886	71952	739236
887	72024	739066
888	72102	738947
889	72178	738816
890	72259	738729
891	72334	738590
892	72420	738560
893	72501	738479
894	72577	738347
895	72663	738315
896	72747	738258
897	72827	738171
898	72929	738294
899	73009	738204
900	73082	738044
901	73154	737874
902	73234	737780
903	73314	737686
904	73395	737606
905	73467	737437
906	73552	737394
907	73626	737236
908	73710	737182
909	73782	737013
910	73853	736827
911	73934	736750
912	74051	737025
913	74132	736948
914	74213	736858
915	74288	736717
916	74367	736621
917	74453	736590
918	74532	736485
919	74614	736408
920	74692	736299
921	74767	736158
922	74848	736079
923	74928	735985
924	75026	736068
925	75113	736047
926	75192	735943
927	75270	735832
928	75342	735664
929	75425	735601
930	75506	735523
931	75580	735368
932	75655	735232
933	75736	735143
934	75816	735055
935	75905	735053
936	75977	734879
937	76059	734809
938	76176	735077
939	76258	734998
940	76339	734922
941	76413	734774
942	76488	734627
943	76568	734542
944	76644	734410
945	76725	734324
946	76811	734294
947	76889	734183
948	76973	734131
949	77050	734005
950	77120	733821
951	77237	734083
952	77328	734090
953	77410	734016
954	77493	733955
955	77574	733877
956	77654	733779
957	77728	733629
958	77808	733537
959	77884	733411
960	77959	733272
961	78034	733136
962	78106	732964
963	78199	733003
964	78294	733045
965	78375	732961
966	78443	732760
967	78521	732650
968	78627	732803
969	78711	732743
970	78785	732597
971	78866	732516
972	78957	732527
973	79026	732332
974	79098	732168
975	79183	732125
976	79275	732139
977	79367	732163
978	79450	732096
979	79533	732031
980	79610	731916
981	79693	731846
982	79765	731683
983	79844	731581
984	79923	731486
985	80007	731423
986	80089	731355
987	80175	731318
988	80254	731215
989	80353	731302
990	80442	731289
991	80522	731197
992	80602	731101
993	80682	731014
994	80755	730859
995	80836	730770
996	80932	730823
997	81011	730726
998	81097	730686
999	81179	730618
1000	81258	730516
1001	81331	730356
1002	81441	730539
1003	81525	730484
1004	81605	730390
1005	81679	730240
1006	81761	730171
1007	81848	730139
1008	81929	730054
1009	82012	729995
1010	82092	729900
1011	82175	729833
1012	82244	729641
1013	82316	729482
1014	82398	729411
1015	82507	729571
1016	82585	729467
1017	82658	729312
1018	82737	729206
1019	82809	729051
1020	82888	728947
1021	82972	728893
1022	83048	728766
1023	83122	728619
1024	83194	728455
1025	83276	728386
1026	83357	728305
1027	83435	728196
1028	83525	728188
1029	83727	729159
1030	83822	729194
1031	83906	729143
1032	83990	729085
1033	84067	728967
1034	84142	728830
1035	84230	728809
1036	84312	728727
1037	84383	728561
1038	84459	728429
1039	84541	728356
1040	84615	728212
1041	84713	728277
1042	84801	728255
1043	84881	728155
1044	84966	728107
1045	85057	728108
1046	85134	727996
1047	85216	727921
1048	85295	727815
1049	85375	727727
1050	85457	727651
1051	85530	727494
1052	85609	727397
1053	85692	727331
1054	85800	727477
1055	85882	727396
1056	85962	727301
1057	86040	727196
1058	86117	727079
1059	86195	726968
1060	86280	726918
1061	86364	726861
1062	86448	726798
1063	86530	726727
1064	86609	726627
1065	86692	726554
1066	86774	726479
1067	86892	726706
1068	86970	726601
1069	87048	726486
1070	87134	726447
1071	87224	726433
1072	87296	726275
1073	87371	726144
1074	87453	726070
1075	87528	725931
1076	87610	725857
1077	87691	725776
1078	87774	725706
1079	87870	725747
1080	87974	725850
1081	88055	725768
1082	88135	725669
1083	88225	725665
1084	88301	725536
1085	88376	725399
1086	88462	725361
1087	88542	725265
1088	88624	725191
1089	88704	725099
1090	88784	725001
1091	88862	724894
1092	88958	724935
1093	89055	724977
1094	89138	724915
1095	89218	724818
1096	89298	724725
1097	89381	724653
1098	89454	724511
1099	89537	724442
1100	89621	724376
1101	89703	724302
1102	89784	724219
1103	89863	724117
1104	89932	723938
1105	90032	724002
1106	90108	723876
1107	90183	723748
1108	90264	723660
1109	90334	723491
1110	90414	723399
1111	90501	723359
1112	90581	723264
1113	90661	723178
1114	90740	723076
1115	90817	722960
1116	90896	722858
1117	90972	722737
1118	91056	722671
1119	91158	722759
1120	91237	722658
1121	91314	722539
1122	91397	722469
1123	91487	722461
1124	91568	722370
1125	91642	722235
1126	91733	722227
1127	91815	722148
1128	91910	722175
1129	91992	722099
1130	92068	721974
1131	92178	722117
1132	92255	722005
1133	92344	721980
1134	92425	721898
1135	92499	721758
1136	92587	721729
1137	92671	721665
1138	92755	721603
1139	92831	721480
1140	92912	721393
1141	92992	721299
1142	93065	721158
1143	93151	721111
1144	93278	721379
1145	93358	721291
1146	93429	721122
1147	93506	721011
1148	93603	721047
1149	93678	720918
1150	93754	720796
1151	93831	720681
1152	93913	720603
1153	93993	720504
1154	94068	720374
1155	94148	720281
1156	94240	720280
1157	94346	720391
1158	94425	720291
1159	94498	720143
1160	94571	719996
1161	94638	719804
1162	94722	719742
1163	94802	719653
1164	94879	719535
1165	94961	719458
1166	95036	719329
1167	95118	719251
1168	95202	719187
1169	95284	719115
1170	95508	720103
1171	95582	719970
1172	95658	719842
1173	95733	719715
1174	95814	719631
1175	95897	719560
1176	95969	719404
1177	96055	719356
1178	96125	719184
1179	96208	719115
1180	96280	718967
1181	96355	718833
1182	96435	718740
1183	96576	719101
1184	96654	718994
1185	96732	718886
1186	96800	718707
1187	96877	718593
1188	96963	718539
1189	97038	718413
1190	97119	718326
1191	97197	718216
1192	97274	718101
1193	97344	717932
1194	97423	717835
1195	97500	717722
1196	97622	717935
1197	97699	717823
1198	97780	717733
1199	97854	717602
1200	97932	717492
1201	98014	717413
1202	98097	717342
1203	98184	717303
1204	98267	717227
1205	98344	717114
1206	98432	717082
1207	98508	716957
1208	98596	716924
1209	98698	716990
1210	98770	716840
1211	98852	716763
1212	98927	716632
1213	99007	716538
1214	99091	716475
1215	99173	716398
1216	99261	716364
1217	99343	716283
1218	99417	716147
1219	99502	716092
1220	99585	716020
1221	99681	716043
1222	99786	716127
1223	99867	716046
1224	99948	715954
1225	100026	715851
1226	100118	715841
1227	100201	715768
1228	100278	715655
1229	100358	715565
1230	100459	715620
1231	100537	715516
1232	100616	715413
1233	100698	715333
1234	100816	715512
1235	100896	715415
1236	100973	715301
1237	101055	715228
1238	101135	715134
1239	101205	714971
1240	101294	714936
1241	101378	714875
1242	101447	714705
1243	101527	714609
1244	101598	714450
1245	101676	714345
1246	101749	714205
1247	101874	714430
1248	101961	714383
1249	102037	714260
1250	102114	714150
1251	102197	714077
1252	102308	714196
1253	102386	714090
1254	102466	714001
1255	102546	713908
1256	102627	713818
1257	102727	713863
1258	102823	713883
1259	102930	713980
1260	103015	713916
1261	103092	713806
1262	103173	713718
1263	103255	713641
1264	103335	713544
1265	103411	713423
1266	103491	713331
1267	103567	713213
1268	103646	713107
1269	103733	713063
1270	103816	712995
1271	103895	712889
1272	104022	713120
1273	104099	713007
1274	104180	712919
1275	104276	712936
1276	104354	712832
1277	104440	712780
1278	104525	712718
1279	104604	712621
1280	104679	712487
1281	104759	712394
1282	104836	712282
1283	104915	712184
1284	105114	712894
1285	105194	712802
1286	105265	712649
1287	105343	712541
1288	105424	712452
1289	105505	712369
1290	105594	712335
1291	105676	712250
1292	105757	712166
1293	105837	712075
1294	105927	712043
1295	106012	711985
1296	106089	711868
1297	106192	711929
1298	106285	711925
1299	106364	711822
1300	106445	711735
1301	106530	711673
1302	106605	711546
1303	106687	711468
1304	106772	711405
1305	106869	711429
1306	106949	711329
1307	107022	711195
1308	107103	711104
1309	107180	710991
1310	107307	711211
1311	107385	711100
1312	107461	710983
1313	107542	710895
1314	107628	710837
1315	107704	710718
1316	107786	710640
1317	107868	710559
1318	107956	710514
1319	108040	710446
1320	108120	710352
1321	108199	710254
1322	108299	710294
1323	108402	710347
1324	108489	710296
1325	108565	710181
1326	108647	710100
1327	108722	709968
1328	108795	709828
1329	108875	709734
1330	108960	709672
1331	109039	709574
1332	109122	709502
1333	109204	709418
1334	109282	709311
1335	109379	709328
1336	109456	709215
1337	109529	709074
1338	109607	708968
1339	109684	708854
1340	109768	708787
1341	109856	708744
1342	109931	708618
1343	110010	708517
1344	110089	708418
1345	110169	708325
1346	110254	708263
1347	110336	708182
1348	110426	708151
1349	110523	708166
1350	110607	708098
1351	110689	708017
1352	110761	707872
1353	110844	707799
1354	110918	707665
1355	111001	707591
1356	111082	707508
1357	111160	707400
1358	111240	707307
1359	111311	707158
1360	111392	707069
1361	111468	706950
1362	111590	707121
1363	111668	707014
1364	111750	706934
1365	111833	706857
1366	111912	706762
1367	111995	706684
1368	112070	706557
1369	112151	706473
1370	112231	706377
1371	112312	706294
1372	112394	706208
1373	112471	706097
1374	112546	705970
1375	112656	706067
1376	112736	705971
1377	112817	705887
1378	112895	705782
1379	112979	705713
1380	113064	705650
1381	113143	705550
1382	113216	705410
1383	113293	705300
1384	113370	705190
1385	113453	705113
1386	113537	705042
1387	113704	705493
1388	113825	705650
1389	113896	705502
1390	113976	705408
1391	114076	705440
1392	114166	705406
1393	114246	705311
1394	114320	705183
1395	114412	705163
1396	114504	705141
1397	114590	705086
1398	114675	705022
1399	114763	704973
1400	114886	705148
1401	114983	705154
1402	115060	705040
1403	115147	704991
1404	115227	704894
1405	115313	704841
1406	115394	704749
1407	115470	704632
1408	115557	704581
1409	115645	704536
1410	115739	704523
1411	115826	704472
1412	115960	704707
1413	116049	704669
1414	116127	704559
1415	116208	704470
1416	116284	704355
1417	116361	704242
1418	116438	704131
1419	116513	704001
1420	116588	703879
1421	116677	703837
1422	116751	703711
1423	116830	703610
1424	116911	703517
1425	117034	703686
1426	117114	703589
1427	117193	703490
1428	117275	703403
1429	117358	703332
1430	117439	703242
1431	117525	703183
1432	117603	703074
1433	117683	702979
1434	117767	702912
1435	117850	702834
1436	117933	702757
1437	118034	702790
1438	118117	702712
1439	118204	702661
1440	118283	702562
1441	118362	702460
1442	118447	702394
1443	118525	702287
1444	118605	702191
1445	118677	702050
1446	118748	701904
1447	118835	701849
1448	118926	701822
1449	119005	701723
1450	119100	701716
1451	119195	701710
1452	119281	701652
1453	119362	701565
1454	119458	701559
1455	119534	701441
1456	119609	701321
1457	119690	701232
1458	119777	701179
1459	119854	701069
1460	119936	700982
1461	120015	700883
1462	120093	700777
1463	120231	701019
1464	120308	700912
1465	120403	700903
1466	120485	700817
1467	120566	700730
1468	120640	700604
1469	120719	700501
1470	120797	700395
1471	120872	700272
1472	120953	700185
1473	121035	700100
1474	121120	700037
1475	121203	699956
1476	121419	700646
1477	121501	700564
1478	121600	700582
1479	121680	700482
1480	121762	700398
1481	121853	700370
1482	121935	700286
1483	122024	700243
1484	122099	700122
1485	122179	700026
1486	122261	699940
1487	122345	699871
1488	122472	700044
1489	122553	699953
1490	122640	699899
1491	122725	699830
1492	122809	699761
1493	122889	699663
1494	122973	699593
1495	123050	699481
1496	123128	699372
1497	123212	699300
1498	123286	699172
1499	123370	699097
1500	123472	699129
1501	123559	699072
1502	123641	698988
1503	123737	698983
1504	123818	698893
1505	123902	698825
1506	123990	698773
1507	124072	698691
1508	124151	698589
1509	124232	698500
1510	124307	698376
1511	124380	698242
1512	124461	698150
1513	124580	698274
1514	124652	698133
1515	124734	698052
1516	124814	697954
1517	124891	697847
1518	124971	697752
1519	125055	697680
1520	125126	697534
1521	125211	697463
1522	125293	697381
1523	125374	697291
1524	125453	697191
1525	125530	697080
1526	125609	696982
1527	125744	697192
1528	125823	697090
1529	125897	696961
1530	125979	696879
1531	126051	696736
1532	126137	696675
1533	126218	696585
1534	126294	696469
1535	126378	696395
1536	126459	696308
1537	126544	696239
1538	126620	696126
1539	126706	696064
1540	126848	696311
1541	126928	696211
1542	127010	696131
1543	127091	696042
1544	127174	695960
1545	127248	695836
1546	127329	695742
1547	127404	695620
1548	127483	695520
1549	127562	695423
1550	127643	695333
1551	127729	695268
1552	127814	695201
1553	127921	695252
1554	128007	695192
1555	128083	695073
1556	128159	694958
1557	128244	694889
1558	128316	694753
1559	128398	694671
1560	128477	694571
1561	128557	694471
1562	128641	694401
1563	128721	694307
1564	128803	694220
1565	128881	694115
1566	129121	694882
1567	129197	694765
1568	129275	694660
1569	129357	694573
1570	129440	694495
1571	129529	694449
1572	129611	694367
1573	129682	694219
1574	129762	694126
1575	129841	694027
1576	129918	693916
1577	130010	693881
1578	130108	693883
1579	130220	693960
1580	130299	693858
1581	130395	693851
1582	130478	693767
1583	130559	693677
1584	130638	693577
1585	130719	693488
1586	130791	693353
1587	130875	693276
1588	130956	693189
1589	131032	693073
1590	131118	693009
1591	131220	693031
1592	131326	693069
1593	131410	692997
1594	131495	692927
1595	131583	692876
1596	131664	692785
1597	131745	692695
1598	131832	692638
1599	131907	692513
1600	131985	692407
1601	132061	692292
1602	132135	692163
1603	132216	692074
1604	132306	692032
1605	132426	692149
1606	132512	692083
1607	132591	691980
1608	132676	691910
1609	132751	691793
1610	132836	691722
1611	132917	691632
1612	133001	691556
1613	133089	691502
1614	133174	691434
1615	133257	691354
1616	133340	691274
1617	133506	691627
1618	133597	691587
1619	133677	691493
1620	133752	691370
1621	133826	691244
1622	133904	691139
1623	133986	691054
1624	134066	690958
1625	134143	690848
1626	134219	690732
1627	134298	690631
1628	134382	690556
1629	134460	690448
1630	134614	690733
1631	134693	690635
1632	134776	690551
1633	134858	690467
1634	134937	690367
1635	135011	690242
1636	135094	690160
1637	135174	690067
1638	135259	689997
1639	135343	689922
1640	135421	689818
1641	135501	689718
1642	135584	689641
1643	135711	689785
1644	135804	689752
1645	135882	689649
1646	135961	689548
1647	136043	689463
1648	136112	689313
1649	136196	689234
1650	136281	689164
1651	136349	689012
1652	136433	688935
1653	136526	688906
1654	136594	688751
1655	136792	689249
1656	136896	689275
1657	136972	689157
1658	137062	689113
1659	137141	689011
1660	137224	688932
1661	137302	688825
1662	137384	688742
1663	137473	688687
